mean 100 episode reward,steps,% time spent exploring,episodes
-0.1,4012142,2,546000
0.0,4012358,2,546100
-0.0,4012564,2,546200
0.0,4012836,2,546300
-0.0,4013039,2,546400
-0.0,4013242,2,546500
-0.0,4013445,2,546600
-0.0,4013646,2,546700
-0.0,4013846,2,546800
0.5,4014581,2,546900
4.0,4018850,2,547000
5.5,4023040,2,547100
2.1,4026834,2,547200
-0.0,4027036,2,547300
-0.0,4027236,2,547400
-0.0,4027436,2,547500
-0.0,4027638,2,547600
-0.0,4027838,2,547700
-0.0,4028041,2,547800
-0.0,4028242,2,547900
0.1,4028599,2,548000
-0.0,4028802,2,548100
-0.0,4029004,2,548200
-0.0,4029206,2,548300
-0.0,4029408,2,548400
-0.0,4029608,2,548500
-0.0,4029810,2,548600
0.8,4030681,2,548700
-0.0,4030885,2,548800
-0.1,4031173,2,548900
-0.0,4031374,2,549000
-0.0,4031576,2,549100
-0.0,4031779,2,549200
-0.0,4031980,2,549300
-0.0,4032182,2,549400
-0.0,4032384,2,549500
-0.0,4032588,2,549600
-0.0,4032788,2,549700
-0.0,4032991,2,549800
-0.0,4033192,2,549900
-0.0,4033393,2,550000
-0.0,4033594,2,550100
-0.0,4033817,2,550200
-0.0,4034208,2,550300
-0.0,4034408,2,550400
-0.0,4034608,2,550500
-0.0,4034810,2,550600
-0.0,4035010,2,550700
0.0,4035246,2,550800
0.4,4035734,2,550900
1.5,4037163,2,551000
-0.0,4037364,2,551100
-0.0,4037564,2,551200
3.2,4040291,2,551300
2.5,4042960,2,551400
-0.0,4043160,2,551500
-0.1,4043360,2,551600
-0.0,4043564,2,551700
-0.0,4043764,2,551800
0.1,4044087,2,551900
-0.0,4044287,2,552000
-0.0,4044490,2,552100
-0.1,4044691,2,552200
0.4,4045191,2,552300
-0.1,4045620,2,552400
-0.0,4045822,2,552500
-0.0,4046024,2,552600
3.7,4049409,2,552700
0.5,4050176,2,552800
-0.0,4050376,2,552900
-0.0,4050579,2,553000
-0.0,4050780,2,553100
-0.0,4050983,2,553200
-0.0,4051184,2,553300
-0.0,4051385,2,553400
-0.0,4051588,2,553500
-0.0,4051791,2,553600
-0.0,4051994,2,553700
-0.0,4052194,2,553800
-0.0,4052396,2,553900
-0.0,4052596,2,554000
-0.0,4052796,2,554100
-0.0,4052997,2,554200
-0.0,4053198,2,554300
-0.0,4053399,2,554400
-0.0,4053600,2,554500
-0.0,4053802,2,554600
-0.0,4054004,2,554700
-0.0,4054206,2,554800
-0.0,4054408,2,554900
-0.0,4054610,2,555000
-0.0,4054810,2,555100
-0.0,4055012,2,555200
-0.0,4055216,2,555300
-0.0,4055420,2,555400
-0.1,4055622,2,555500
-0.0,4055824,2,555600
-0.0,4056024,2,555700
-0.0,4056227,2,555800
-0.0,4056431,2,555900
-0.0,4056632,2,556000
-0.0,4056832,2,556100
-0.0,4057036,2,556200
-0.0,4057240,2,556300
-0.0,4057444,2,556400
-0.0,4057646,2,556500
-0.0,4057848,2,556600
-0.0,4058048,2,556700
-0.0,4058250,2,556800
-0.0,4058453,2,556900
-0.0,4058654,2,557000
-0.0,4058856,2,557100
-0.0,4059056,2,557200
-0.0,4059258,2,557300
-0.0,4059458,2,557400
-0.0,4059661,2,557500
-0.0,4059862,2,557600
-0.0,4060062,2,557700
3.8,4062544,2,557800
2.3,4064469,2,557900
-0.3,4067968,2,558000
-0.3,4072600,2,558100
3.2,4076692,2,558200
5.1,4080395,2,558300
5.3,4083993,2,558400
5.6,4087824,2,558500
6.3,4092072,2,558600
4.7,4095993,2,558700
2.9,4100239,2,558800
5.0,4104080,2,558900
5.6,4108119,2,559000
5.4,4112165,2,559100
5.6,4115986,2,559200
5.5,4119861,2,559300
4.9,4124234,2,559400
6.5,4128177,2,559500
1.7,4132375,2,559600
2.7,4136550,2,559700
3.2,4140776,2,559800
1.6,4145042,2,559900
3.2,4149200,2,560000
0.3,4153657,2,560100
-0.4,4158100,2,560200
-0.2,4162850,2,560300
-0.4,4167350,2,560400
2.6,4171729,2,560500
2.7,4176277,2,560600
1.1,4177778,2,560700
-0.0,4177978,2,560800
-0.0,4178180,2,560900
-0.0,4178380,2,561000
-0.1,4178583,2,561100
-0.0,4178786,2,561200
-0.0,4178986,2,561300
-0.0,4179187,2,561400
-0.0,4179392,2,561500
-0.0,4179593,2,561600
-0.0,4179796,2,561700
-0.0,4179997,2,561800
-0.1,4180202,2,561900
-0.0,4180404,2,562000
-0.0,4180608,2,562100
-0.0,4180812,2,562200
-0.0,4181012,2,562300
0.1,4181426,2,562400
-0.0,4181629,2,562500
-0.0,4181833,2,562600
-0.0,4182038,2,562700
-0.0,4182238,2,562800
-0.0,4182443,2,562900
-0.0,4182646,2,563000
-0.0,4182848,2,563100
-0.0,4183050,2,563200
-0.0,4183252,2,563300
-0.0,4183452,2,563400
1.5,4184767,2,563500
5.8,4188834,2,563600
4.9,4192533,2,563700
1.3,4196022,2,563800
-0.0,4196222,2,563900
-0.0,4196424,2,564000
-0.1,4196627,2,564100
-0.0,4196828,2,564200
-0.0,4197028,2,564300
2.3,4199593,2,564400
0.1,4200006,2,564500
-2.0,4200206,2,564600
-2.0,4200408,2,564700
-2.0,4200610,2,564800
-2.0,4200810,2,564900
-2.0,4201014,2,565000
-2.0,4201214,2,565100
-2.0,4201414,2,565200
-2.0,4201616,2,565300
-2.0,4201818,2,565400
-2.0,4202020,2,565500
-2.0,4202222,2,565600
-2.0,4202426,2,565700
-2.0,4202626,2,565800
-2.0,4202826,2,565900
-2.0,4203028,2,566000
-2.0,4203230,2,566100
-2.0,4203430,2,566200
-2.0,4203634,2,566300
-2.0,4203836,2,566400
-2.0,4204038,2,566500
-2.0,4204240,2,566600
-2.0,4204443,2,566700
-2.0,4204645,2,566800
-2.0,4204848,2,566900
-2.0,4205050,2,567000
-2.0,4205251,2,567100
-2.0,4205452,2,567200
-2.0,4205652,2,567300
-2.0,4205855,2,567400
-2.0,4206057,2,567500
-2.0,4206260,2,567600
-2.0,4206462,2,567700
-2.0,4206664,2,567800
-2.0,4206865,2,567900
-2.0,4207066,2,568000
-2.0,4207266,2,568100
-2.0,4207468,2,568200
-2.0,4207669,2,568300
-2.0,4207873,2,568400
-2.0,4208075,2,568500
-2.0,4208275,2,568600
-2.0,4208477,2,568700
-2.0,4208678,2,568800
-2.0,4208881,2,568900
-2.0,4209086,2,569000
-2.0,4209288,2,569100
-2.0,4209490,2,569200
-2.0,4209693,2,569300
-2.0,4209894,2,569400
-2.0,4210095,2,569500
-2.0,4210297,2,569600
-2.0,4210498,2,569700
-2.0,4210702,2,569800
-2.0,4210902,2,569900
-2.0,4211102,2,570000
-2.0,4211302,2,570100
-2.0,4211506,2,570200
-2.0,4211708,2,570300
-2.0,4211908,2,570400
-2.0,4212110,2,570500
-1.9,4212312,2,570600
-2.0,4212514,2,570700
-2.0,4212716,2,570800
-2.0,4212918,2,570900
-2.0,4213120,2,571000
-2.0,4213322,2,571100
-2.0,4213524,2,571200
-2.0,4213724,2,571300
-2.0,4213924,2,571400
-2.0,4214126,2,571500
-2.0,4214328,2,571600
-2.0,4214528,2,571700
-2.0,4214730,2,571800
-2.0,4214932,2,571900
-2.0,4215132,2,572000
-2.0,4215334,2,572100
-2.0,4215539,2,572200
-2.0,4215742,2,572300
-2.0,4215942,2,572400
-2.0,4216146,2,572500
-2.0,4216348,2,572600
-2.0,4216549,2,572700
-2.0,4216753,2,572800
-2.0,4216956,2,572900
-2.0,4217156,2,573000
-2.0,4217358,2,573100
-2.0,4217561,2,573200
-0.8,4217764,2,573300
-0.0,4217968,2,573400
-0.0,4218170,2,573500
-0.0,4218372,2,573600
-0.0,4218574,2,573700
-0.0,4218776,2,573800
-0.0,4218979,2,573900
-0.0,4219182,2,574000
-0.0,4219383,2,574100
-0.0,4219584,2,574200
-0.0,4219785,2,574300
-0.0,4219986,2,574400
-0.0,4220188,2,574500
-0.0,4220388,2,574600
-0.0,4220588,2,574700
-0.0,4220790,2,574800
-0.0,4220993,2,574900
-0.0,4221196,2,575000
-0.1,4221399,2,575100
-0.0,4221602,2,575200
-0.0,4221802,2,575300
-0.0,4222004,2,575400
-0.0,4222208,2,575500
-0.0,4222410,2,575600
-0.0,4222612,2,575700
-0.0,4222816,2,575800
-0.0,4223018,2,575900
-0.0,4223222,2,576000
-0.0,4223424,2,576100
-0.0,4223626,2,576200
-0.0,4223828,2,576300
-0.0,4224030,2,576400
-0.1,4224230,2,576500
-0.0,4224430,2,576600
-0.1,4224631,2,576700
-0.1,4224834,2,576800
-0.1,4225034,2,576900
-0.1,4225238,2,577000
-0.0,4225441,2,577100
-0.1,4225641,2,577200
-0.0,4225842,2,577300
-0.1,4226046,2,577400
-0.1,4226248,2,577500
-0.0,4226448,2,577600
0.3,4226974,2,577700
-0.0,4227260,2,577800
-0.0,4227463,2,577900
-0.0,4227664,2,578000
-0.0,4227921,2,578100
-0.1,4228122,2,578200
-0.0,4228322,2,578300
-0.0,4228524,2,578400
-0.0,4228726,2,578500
-0.0,4228926,2,578600
-0.0,4229127,2,578700
-0.0,4229330,2,578800
-0.0,4229532,2,578900
-0.0,4229734,2,579000
-0.0,4229934,2,579100
-0.0,4230134,2,579200
-0.0,4230338,2,579300
-0.0,4230538,2,579400
-0.0,4230741,2,579500
-0.0,4230944,2,579600
-0.0,4231147,2,579700
-0.0,4231351,2,579800
-0.1,4231555,2,579900
-0.0,4231760,2,580000
-0.0,4231960,2,580100
-0.0,4232160,2,580200
-0.0,4232362,2,580300
-0.0,4232562,2,580400
-0.0,4232765,2,580500
-0.0,4232969,2,580600
-0.0,4233172,2,580700
-0.0,4233374,2,580800
-0.0,4233578,2,580900
-0.1,4233781,2,581000
1.2,4234584,2,581100
-0.0,4234784,2,581200
-0.0,4234986,2,581300
-0.0,4235191,2,581400
-0.0,4235392,2,581500
-0.0,4235596,2,581600
-0.0,4235796,2,581700
-0.0,4235996,2,581800
0.9,4236634,2,581900
5.8,4240883,2,582000
4.1,4244676,2,582100
2.0,4248936,2,582200
1.1,4253292,2,582300
-0.2,4257973,2,582400
-0.4,4262663,2,582500
0.2,4265202,2,582600
-2.0,4265404,2,582700
-2.0,4265606,2,582800
-2.0,4265810,2,582900
-2.0,4266014,2,583000
-2.0,4266216,2,583100
-2.0,4266418,2,583200
-2.0,4266620,2,583300
-2.0,4266824,2,583400
-2.0,4267024,2,583500
-2.0,4267228,2,583600
-2.0,4267430,2,583700
-2.0,4267630,2,583800
-2.0,4267830,2,583900
-2.0,4268032,2,584000
-2.0,4268234,2,584100
-2.0,4268434,2,584200
-2.0,4268635,2,584300
-2.0,4268840,2,584400
-2.0,4269040,2,584500
-2.0,4269241,2,584600
-2.0,4269443,2,584700
-2.0,4269644,2,584800
-2.0,4269844,2,584900
-2.0,4270046,2,585000
-0.0,4270247,2,585100
-0.1,4270451,2,585200
-0.0,4270653,2,585300
-0.0,4270856,2,585400
-0.0,4271057,2,585500
-0.0,4271258,2,585600
-0.0,4271458,2,585700
-0.0,4271660,2,585800
-0.0,4271862,2,585900
-0.0,4272064,2,586000
-0.0,4272266,2,586100
-0.0,4272466,2,586200
-0.0,4272668,2,586300
0.2,4273194,2,586400
-0.0,4273396,2,586500
-0.0,4273597,2,586600
0.4,4274038,2,586700
-0.0,4274238,2,586800
-0.0,4274438,2,586900
-0.0,4274640,2,587000
-0.0,4274845,2,587100
-0.0,4275046,2,587200
-0.0,4275246,2,587300
1.0,4277185,2,587400
2.1,4279268,2,587500
-0.0,4279470,2,587600
-0.0,4279670,2,587700
-0.0,4279872,2,587800
-0.0,4280077,2,587900
-0.0,4280279,2,588000
-0.0,4280480,2,588100
-0.0,4280684,2,588200
-0.0,4280885,2,588300
-0.0,4281086,2,588400
-0.0,4281286,2,588500
-0.0,4281488,2,588600
-0.0,4281688,2,588700
0.1,4281962,2,588800
-0.1,4282166,2,588900
-0.0,4282368,2,589000
-0.0,4282568,2,589100
-0.0,4282769,2,589200
-0.0,4282974,2,589300
-0.0,4283177,2,589400
-0.1,4283956,2,589500
0.1,4284243,2,589600
-0.0,4284446,2,589700
-0.0,4284646,2,589800
-0.0,4284848,2,589900
-0.1,4286022,2,590000
-0.0,4286223,2,590100
-0.0,4286424,2,590200
-0.0,4286629,2,590300
-0.0,4286834,2,590400
-0.0,4287034,2,590500
-0.1,4287838,2,590600
-0.0,4288040,2,590700
-0.0,4288240,2,590800
1.4,4290070,2,590900
-0.1,4291040,2,591000
-0.0,4291243,2,591100
-0.0,4291444,2,591200
-0.0,4291644,2,591300
0.5,4292141,2,591400
1.5,4293279,2,591500
-0.0,4293484,2,591600
-0.0,4293687,2,591700
-0.0,4293893,2,591800
-0.0,4294096,2,591900
-0.0,4294298,2,592000
-0.0,4294500,2,592100
-0.0,4294702,2,592200
-0.0,4294904,2,592300
-0.0,4295108,2,592400
-0.0,4295310,2,592500
-0.0,4295512,2,592600
-0.0,4295712,2,592700
-0.0,4295933,2,592800
-0.0,4296134,2,592900
-0.1,4296338,2,593000
-0.0,4296540,2,593100
-0.0,4296740,2,593200
-0.0,4296942,2,593300
-0.0,4297144,2,593400
1.0,4298174,2,593500
1.6,4300116,2,593600
-0.0,4300316,2,593700
-0.0,4300518,2,593800
-0.0,4300719,2,593900
-0.0,4300923,2,594000
-0.0,4301127,2,594100
-0.0,4301328,2,594200
-0.0,4301530,2,594300
-0.0,4301731,2,594400
-0.0,4301932,2,594500
-0.0,4302134,2,594600
-0.0,4302334,2,594700
-0.0,4302538,2,594800
-0.0,4302738,2,594900
-0.0,4302940,2,595000
-0.0,4303142,2,595100
-0.0,4303346,2,595200
-0.0,4303548,2,595300
-0.0,4303748,2,595400
-0.0,4303948,2,595500
-0.0,4304148,2,595600
-0.1,4304351,2,595700
-0.0,4304554,2,595800
-0.0,4304756,2,595900
-0.0,4304957,2,596000
-0.1,4305161,2,596100
-0.1,4305364,2,596200
-0.0,4305568,2,596300
-0.0,4305768,2,596400
-0.1,4305970,2,596500
-0.0,4306170,2,596600
-0.0,4306371,2,596700
-0.0,4306572,2,596800
-0.0,4306775,2,596900
-0.0,4306976,2,597000
-0.0,4307180,2,597100
-0.0,4307380,2,597200
-0.0,4307581,2,597300
-0.2,4309497,2,597400
-0.3,4313500,2,597500
-0.3,4318190,2,597600
3.1,4322371,2,597700
5.6,4326230,2,597800
4.4,4330250,2,597900
4.2,4334077,2,598000
4.8,4337955,2,598100
5.6,4341764,2,598200
5.5,4345637,2,598300
4.3,4349865,2,598400
5.9,4353739,2,598500
6.6,4357742,2,598600
2.0,4362030,2,598700
5.9,4365930,2,598800
5.3,4369577,2,598900
5.1,4373444,2,599000
5.9,4377336,2,599100
4.8,4381475,2,599200
5.0,4385650,2,599300
2.9,4389750,2,599400
5.2,4393500,2,599500
1.2,4397894,2,599600
5.7,4401938,2,599700
4.6,4405933,2,599800
2.0,4410300,2,599900
-0.3,4414900,2,600000
-0.4,4419350,2,600100
1.3,4423667,2,600200
3.6,4427897,2,600300
2.3,4432027,2,600400
4.7,4436154,2,600500
4.5,4440233,2,600600
3.1,4444296,2,600700
1.9,4448350,2,600800
-24.3,4452672,2,600900
-45.2,4457250,2,601000
-18.1,4461787,2,601100
-0.3,4466550,2,601200
1.6,4470933,2,601300
-0.9,4473293,2,601400
-0.1,4473495,2,601500
-0.1,4473699,2,601600
-0.0,4473902,2,601700
-0.0,4474104,2,601800
-0.0,4474304,2,601900
-0.0,4474504,2,602000
-0.0,4474706,2,602100
-0.0,4474906,2,602200
-0.0,4475110,2,602300
-0.0,4475310,2,602400
-0.0,4475512,2,602500
-0.1,4475716,2,602600
-0.0,4475916,2,602700
-0.1,4476119,2,602800
-0.0,4476320,2,602900
-0.0,4476520,2,603000
-0.0,4476720,2,603100
-0.0,4476922,2,603200
-0.0,4477126,2,603300
-0.0,4477328,2,603400
-0.0,4477528,2,603500
-0.0,4477731,2,603600
-0.0,4477933,2,603700
-0.0,4478134,2,603800
-0.0,4478334,2,603900
-0.0,4478534,2,604000
-0.0,4478734,2,604100
-0.0,4478936,2,604200
0.1,4480372,2,604300
-0.0,4480610,2,604400
-0.0,4480812,2,604500
-0.0,4481014,2,604600
-0.1,4481216,2,604700
-0.0,4481418,2,604800
-0.0,4481618,2,604900
4.2,4484588,2,605000
4.5,4488668,2,605100
6.7,4492694,2,605200
5.5,4496732,2,605300
5.5,4500737,2,605400
4.8,4504733,2,605500
5.6,4508639,2,605600
4.8,4512650,2,605700
2.6,4516850,2,605800
0.0,4517584,2,605900
-0.0,4517785,2,606000
-0.0,4517986,2,606100
-0.0,4518189,2,606200
-0.0,4518392,2,606300
-0.0,4518595,2,606400
-0.0,4518799,2,606500
-0.0,4519002,2,606600
-0.0,4519204,2,606700
-0.0,4519404,2,606800
-0.0,4519604,2,606900
-0.0,4519806,2,607000
-0.0,4520008,2,607100
-0.0,4520210,2,607200
-0.0,4520410,2,607300
-0.0,4520612,2,607400
-0.0,4520816,2,607500
-0.0,4521018,2,607600
-0.1,4521218,2,607700
-0.0,4521421,2,607800
-0.1,4521623,2,607900
-0.0,4521826,2,608000
-0.0,4522028,2,608100
-0.1,4522230,2,608200
-0.0,4522432,2,608300
-0.0,4522634,2,608400
-0.0,4522852,2,608500
-0.0,4523052,2,608600
-0.0,4523254,2,608700
-0.1,4523459,2,608800
-0.0,4523662,2,608900
-0.0,4523862,2,609000
-0.1,4524618,2,609100
-0.0,4524818,2,609200
0.2,4525166,2,609300
1.8,4526706,2,609400
-0.0,4526906,2,609500
-0.1,4527110,2,609600
-0.0,4527312,2,609700
-0.0,4527512,2,609800
-0.0,4527714,2,609900
-0.0,4527916,2,610000
1.4,4529144,2,610100
-0.0,4529348,2,610200
-0.0,4529549,2,610300
-0.0,4529750,2,610400
-0.0,4529951,2,610500
-0.1,4530154,2,610600
-0.0,4530357,2,610700
-0.0,4530560,2,610800
-0.0,4530761,2,610900
-0.1,4530964,2,611000
0.6,4532247,2,611100
0.1,4533231,2,611200
-0.0,4533432,2,611300
-0.0,4533632,2,611400
-0.0,4533832,2,611500
-0.0,4534032,2,611600
0.4,4534540,2,611700
0.5,4535412,2,611800
-0.0,4535614,2,611900
-0.0,4535814,2,612000
-0.0,4536014,2,612100
-0.0,4536216,2,612200
-0.0,4536416,2,612300
-0.0,4536617,2,612400
-0.0,4536854,2,612500
-0.0,4537054,2,612600
-0.0,4537402,2,612700
-0.0,4537602,2,612800
0.6,4538133,2,612900
3.2,4542103,2,613000
3.2,4546656,2,613100
3.1,4549832,2,613200
-0.1,4550900,2,613300
-0.4,4555534,2,613400
-0.3,4560300,2,613500
-0.4,4564722,2,613600
-2.0,4564924,2,613700
-2.0,4565130,2,613800
-2.0,4565334,2,613900
-2.0,4565539,2,614000
-2.0,4565740,2,614100
-2.0,4565940,2,614200
-2.0,4566142,2,614300
-2.0,4566345,2,614400
-2.0,4566546,2,614500
-2.0,4566750,2,614600
-2.0,4566954,2,614700
-2.0,4567156,2,614800
-2.0,4567361,2,614900
-2.0,4567564,2,615000
-2.0,4567769,2,615100
-2.0,4567970,2,615200
-2.0,4568172,2,615300
-2.0,4568374,2,615400
-2.0,4568578,2,615500
-2.0,4568781,2,615600
-2.0,4568984,2,615700
-2.0,4569186,2,615800
-2.0,4569388,2,615900
-2.0,4569590,2,616000
-2.0,4569793,2,616100
-2.0,4569994,2,616200
-2.0,4570195,2,616300
-2.0,4570399,2,616400
-2.0,4570600,2,616500
-2.0,4570804,2,616600
-2.0,4571004,2,616700
-1.5,4571206,2,616800
-0.0,4571406,2,616900
-0.0,4571608,2,617000
-0.0,4571808,2,617100
-0.0,4572011,2,617200
-0.0,4572212,2,617300
-0.0,4572412,2,617400
-0.0,4572616,2,617500
-0.0,4572820,2,617600
-0.0,4573020,2,617700
-0.0,4573220,2,617800
-0.0,4573422,2,617900
-0.0,4573624,2,618000
-0.0,4573826,2,618100
-0.0,4574028,2,618200
-0.0,4574228,2,618300
-0.0,4574430,2,618400
-0.0,4574630,2,618500
-0.0,4574830,2,618600
-0.0,4575030,2,618700
-0.0,4575234,2,618800
-0.0,4575437,2,618900
-0.0,4575638,2,619000
-0.0,4575841,2,619100
2.9,4579153,2,619200
-0.0,4579357,2,619300
-0.0,4579560,2,619400
-0.1,4579764,2,619500
-0.0,4579966,2,619600
-0.0,4580166,2,619700
-0.0,4580368,2,619800
-0.0,4580570,2,619900
-0.0,4580770,2,620000
-0.0,4580971,2,620100
0.2,4581344,2,620200
0.1,4581620,2,620300
-0.0,4581870,2,620400
-0.0,4582072,2,620500
3.0,4583847,2,620600
5.1,4588133,2,620700
5.6,4591867,2,620800
4.1,4595946,2,620900
5.2,4599954,2,621000
-42.0,4604271,2,621100
-21.0,4608331,2,621200
5.9,4612366,2,621300
4.9,4616257,2,621400
2.7,4618354,2,621500
-0.0,4618556,2,621600
-0.0,4618756,2,621700
-0.0,4618960,2,621800
-0.1,4619164,2,621900
-0.0,4619364,2,622000
-0.0,4619564,2,622100
-0.1,4619764,2,622200
-0.0,4619964,2,622300
-0.0,4620166,2,622400
-0.0,4620366,2,622500
-0.0,4620568,2,622600
-0.0,4620772,2,622700
-0.0,4620972,2,622800
-0.0,4621176,2,622900
-0.0,4621376,2,623000
-0.0,4621576,2,623100
-0.0,4621778,2,623200
-0.0,4621980,2,623300
-0.0,4622181,2,623400
-0.0,4622382,2,623500
-0.0,4622584,2,623600
-0.0,4622787,2,623700
-0.0,4622990,2,623800
-0.0,4623190,2,623900
-0.0,4623392,2,624000
0.1,4623661,2,624100
-0.0,4623862,2,624200
-0.0,4624065,2,624300
-0.0,4624266,2,624400
-0.0,4624468,2,624500
-0.0,4624671,2,624600
-0.1,4625426,2,624700
-0.0,4625630,2,624800
-0.0,4625829,2,624900
-0.0,4626032,2,625000
-0.0,4626236,2,625100
-0.0,4626437,2,625200
-0.0,4626638,2,625300
2.3,4628454,2,625400
4.8,4632580,2,625500
6.4,4636375,2,625600
6.5,4640270,2,625700
6.2,4644245,2,625800
3.6,4648221,2,625900
5.7,4652039,2,626000
4.7,4655688,2,626100
3.7,4659727,2,626200
3.6,4663890,2,626300
-0.4,4668598,2,626400
-0.3,4673400,2,626500
5.7,4677134,2,626600
0.8,4681517,2,626700
-0.2,4686154,2,626800
2.1,4690397,2,626900
2.6,4694481,2,627000
2.8,4698643,2,627100
4.1,4702752,2,627200
5.8,4706739,2,627300
3.8,4711092,2,627400
2.8,4714915,2,627500
-0.1,4719468,2,627600
1.0,4724037,2,627700
2.3,4728208,2,627800
2.5,4732436,2,627900
0.4,4736850,2,628000
4.0,4740695,2,628100
5.7,4744374,2,628200
2.7,4748335,2,628300
4.7,4752121,2,628400
5.0,4756195,2,628500
5.4,4760167,2,628600
2.4,4764337,2,628700
-0.4,4768987,2,628800
-0.3,4773357,2,628900
2.1,4777840,2,629000
4.2,4781710,2,629100
3.2,4785834,2,629200
2.7,4790268,2,629300
2.9,4794550,2,629400
2.4,4798632,2,629500
-29.2,4803200,2,629600
-46.2,4807869,2,629700
-7.5,4811963,2,629800
4.5,4815852,2,629900
2.6,4819850,2,630000
1.3,4824228,2,630100
2.5,4827410,2,630200
-0.0,4827610,2,630300
-0.0,4827810,2,630400
-0.1,4828014,2,630500
-0.0,4828218,2,630600
-0.0,4828422,2,630700
-0.0,4828622,2,630800
-0.1,4828825,2,630900
-0.0,4829029,2,631000
-0.0,4829230,2,631100
-0.1,4829432,2,631200
-0.1,4829636,2,631300
-0.0,4829838,2,631400
-0.0,4830043,2,631500
-0.1,4830247,2,631600
-0.0,4830449,2,631700
-0.0,4830653,2,631800
-0.0,4830858,2,631900
-0.0,4831061,2,632000
-0.0,4831262,2,632100
-0.0,4831462,2,632200
-0.0,4831663,2,632300
-0.0,4831864,2,632400
-0.0,4832065,2,632500
-0.0,4832266,2,632600
-0.0,4832466,2,632700
-0.0,4832666,2,632800
-0.0,4832866,2,632900
-0.0,4833068,2,633000
-0.0,4833269,2,633100
-0.0,4833472,2,633200
-0.0,4833674,2,633300
-0.0,4833874,2,633400
-0.0,4834077,2,633500
-0.0,4834278,2,633600
-0.0,4834482,2,633700
-0.0,4834682,2,633800
0.0,4834920,2,633900
-0.0,4835120,2,634000
-0.0,4835322,2,634100
-0.0,4835522,2,634200
-0.0,4835722,2,634300
-0.0,4835922,2,634400
1.6,4838304,2,634500
-0.0,4838508,2,634600
-0.0,4838712,2,634700
-0.0,4838916,2,634800
-0.0,4839120,2,634900
-0.0,4839322,2,635000
-0.0,4839523,2,635100
-0.0,4839726,2,635200
-0.0,4839927,2,635300
-0.0,4840128,2,635400
-0.0,4840328,2,635500
-0.1,4840528,2,635600
-0.0,4840754,2,635700
-0.0,4840958,2,635800
0.3,4841663,2,635900
5.3,4845337,2,636000
5.1,4849140,2,636100
4.3,4853095,2,636200
5.1,4857131,2,636300
4.6,4860858,2,636400
5.4,4865037,2,636500
4.4,4869150,2,636600
5.8,4873033,2,636700
5.3,4876850,2,636800
6.0,4880672,2,636900
6.0,4884866,2,637000
5.2,4888750,2,637100
4.4,4892650,2,637200
5.6,4896655,2,637300
3.3,4900700,2,637400
-0.3,4905300,2,637500
-0.3,4909787,2,637600
-0.3,4914564,2,637700
-0.3,4919250,2,637800
-0.2,4923835,2,637900
1.9,4927266,2,638000
-0.1,4927470,2,638100
-0.0,4927671,2,638200
-0.0,4927874,2,638300
-0.0,4928077,2,638400
-0.0,4928278,2,638500
-0.0,4928478,2,638600
-0.0,4928677,2,638700
-0.0,4928880,2,638800
-0.0,4929082,2,638900
-0.0,4929283,2,639000
-0.0,4929486,2,639100
-0.0,4929686,2,639200
-0.0,4929886,2,639300
-0.0,4930088,2,639400
-0.0,4930288,2,639500
-0.0,4930489,2,639600
-0.0,4930690,2,639700
-0.0,4930890,2,639800
-0.0,4931094,2,639900
-0.0,4931294,2,640000
-0.0,4931496,2,640100
-0.0,4931699,2,640200
-0.0,4931900,2,640300
-0.0,4932104,2,640400
-0.0,4932312,2,640500
-0.0,4932514,2,640600
-0.1,4932718,2,640700
-0.0,4932920,2,640800
3.3,4935207,2,640900
2.8,4937624,2,641000
-0.0,4937826,2,641100
-0.0,4938028,2,641200
-0.0,4938228,2,641300
-0.0,4938432,2,641400
-0.0,4938634,2,641500
-0.0,4938836,2,641600
-0.0,4939038,2,641700
-0.0,4939241,2,641800
-0.0,4939444,2,641900
2.5,4942200,2,642000
3.4,4946049,2,642100
5.4,4949534,2,642200
0.6,4954350,2,642300
-0.3,4958800,2,642400
-0.4,4963489,2,642500
-0.3,4967850,2,642600
1.7,4972234,2,642700
5.4,4975872,2,642800
6.2,4979871,2,642900
5.7,4983715,2,643000
5.1,4987434,2,643100
5.2,4991536,2,643200
4.8,4995478,2,643300
5.4,4999394,2,643400
0.3,5004025,2,643500
3.6,5008167,2,643600
4.5,5012235,2,643700
3.3,5016350,2,643800
5.4,5020133,2,643900
5.6,5023871,2,644000
5.2,5027634,2,644100
4.7,5031284,2,644200
6.2,5035194,2,644300
4.7,5039034,2,644400
5.7,5042950,2,644500
5.1,5046698,2,644600
3.8,5050392,2,644700
-0.4,5055100,2,644800
-0.3,5059650,2,644900
-0.4,5064250,2,645000
-0.3,5068987,2,645100
-0.4,5073484,2,645200
3.1,5077368,2,645300
5.2,5081259,2,645400
1.9,5085650,2,645500
1.5,5090134,2,645600
2.9,5094450,2,645700
2.4,5098594,2,645800
5.2,5102854,2,645900
5.2,5106732,2,646000
5.8,5110637,2,646100
6.0,5114734,2,646200
4.7,5118753,2,646300
1.6,5122850,2,646400
2.3,5127221,2,646500
1.9,5131260,2,646600
3.8,5135160,2,646700
2.7,5139400,2,646800
5.0,5143439,2,646900
5.7,5147350,2,647000
4.1,5151450,2,647100
-0.4,5156150,2,647200
-0.3,5160800,2,647300
-0.3,5165595,2,647400
